11263,Two little girls in red and white strips are chasing after a soccer ball.,Two girls are in red and white stripes,entailment
11264,A group of people marching in a parade waving flags.,the people are inside watching a movie,contradiction
11265,A man in bright clothing plays an instrument on the street.,A musician in colorful clothes plays a trumpet outside.,neutral
11266,A boy skips rocks near a bridge.,The girl is inside at home watching TV.,contradiction
11267,A young blond boy looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,entailment
11268,A woman with a tennis racket about to swing at a ball.,The woman is playing basketball,contradiction
11269,A skier flies through the air.,a snowboarder is watching the sights,contradiction
11270,A crew gets ready at the sideline in an empty basketball stadium.,The team is playing basketball,neutral
11271,"A guy stands with a green bowling ball in his hand, and looks down the bowling lane.",A man plays bowling.,entailment
11272,Three smiling men in brightly-colored shirts.,Three men pose for a picture.,neutral
11273,Black and brown dog with red harness in high grass.,A dog in a field of high grass.,entailment
11274,A group of people are sitting and hanging out in a big courtyard with a fountain shooting up in the air in the background.,People are sitting outside.,entailment
11275,A man wearing a kilt is standing on a field surrounded by flags and flowers.,The man is wearing a kilt.,entailment
11276,A man is putting up a poster in front of a shop.,A man is cleaning a bathroom in a shop.,contradiction
11277,A woman in a flower shirt is working on a piece of pottery.,The flowers on her shirt are red,neutral
11278,A black dog and a brown dog close together.,Two dogs.,entailment
11279,A band performs on a stage.,A band performs.,entailment
11280,People in a marketplace.,"The market has just opened for the day, and will be open late into the night or until all the products are sold out.",neutral
11281,Men holding a fishing net on the beach.,Humans holding something,entailment
11282,"A person wearing a blue robe is in the air, holding a sword.",The sowrdsman performs a stunt for a movie.,neutral
11283,"Three chefs, wearing white hats and black aprons, are preparing food in a crowded kitchen.",chefs watch tv,contradiction
11284,A gardener in a blue jumpsuit and pink gloves is kneeling in the bushes.,There is a person in the plants.,entailment
11285,An impromptu toast among friends.,friends are thinking,neutral
11286,a lone parasurfer surfing a huge wave in the ocean.,A man sits on the beach.,contradiction
11287,Two young women walking.,Two women are strolling down the road.,neutral
11288,A woman in black walks down a street with luggage.,A man is walking down the street,contradiction
11289,Four girls playing soccer on a field as their coach looks on.,The girls hate soccer.,contradiction
11290,Man sitting on a bench next to a bike.,A man sitting waiting for a friend,neutral
11291,A man in a blue shirt stands with his hands on his hips.,The man is reaching for the sky.,contradiction
11292,A baseball player hitting the ball,A baseball player is practicing by hitting a ball.,neutral
11293,A roof is being torn apart by one person.,One guy is taking the roof apart.,entailment
11294,A man and woman standing under a covered patio with the sun beaming through the trellis slats.,Two people are standing.,entailment
11295,Two young girls are outside in dresses.,Two young girls are outside,entailment
11296,"Female with long black hair and wearing eyeglasses, a blue shirt, sitting next to a male in a striped shirt, at a table, cutting into a chocolate cake with a single red candle in it.",Female is celebrating with male in a striped shirt.,entailment
11297,Three men work at a construction site.,Three men working,neutral
11298,Young woman running as two guys in the back try to catch up to her.,women runs for her life,neutral
11299,A young black man wearing a thick brown coat and a ear plugs strikes a pose behind a blue rail.,The man is wearing a swimsuit.,contradiction
11300,Two girls in shorts sit beside bookshelves filled with books and toys while one reads a large children's picture book.,A girl is reading.,entailment
11301,Two people climbing up a snowy mountain.,Two people are  climbing a mountain.,entailment
11302,"A man in a black shirt and green plaid kilt throws a long wooden spear, as several men spectate from the sidelines.",a man is standing near the men chatting,contradiction
11303,A brunette woman wearing tennis shoes sitting on steps.,A woman is sitting on some steps barefoot.,contradiction
11304,"A little boy stands amid a wagonload of watermelons, while two older men stand along side the wagon.",A black boy stands next to a wagon full of watermelons.,neutral
11305,A dog is preparing to run away from a person interacting with it.,A dog is nearby a person,entailment
11306,A motorcyclist drives up the side of a green mountain while another bike remains stationary.,A motorcylist is on vacation.,neutral
11307,A man wearing swim trunks is cooling off after a dive in the water.,The man is running in the water.,contradiction
11308,A blond singer is performing as people dance behind her.,A person with blond hair sings while people dance.,entailment
11309,A girl in a pink shirt is standing on a chair and inspecting a drink machine.,A girl is inspecting a machine.,entailment
11310,"Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.",The girls are wearing red sweaters.,contradiction
11311,In a martial arts demonstration a man with two swords faces a woman with a Chinese spear.,A man and woman are giving a martial arts demonstration.,entailment
11312,A man in a blue kayak paddles in water.,a man in a kayak paddles,entailment
11313,Dogs race each other on a muddy track.,The track is dry,contradiction
11314,A man walking a dog and a young girl climb the stairs to a red bridge in a city.,A sad man walking a dog and a young girl climb the stairs to a red bridge in a city.,neutral
11315,Two people are on a sled pulled by many dogs.,Two people are being pulled by dogs on a sled through the park.,neutral
11316,The swimmer is wearing a green and yellow hat and goggles.,The swimmer is in the water.,neutral
11317,A woman is sitting at an outdoor dining table.,A person is at an outdoor restaurant waiting for their food.,neutral
11318,A man is watching a girl draw as he eats.,A girl is drawing something.,entailment
11319,two dogs playing,The two dogs are sleeping under the porch of the house.,contradiction
11320,A couple of people working around a pile of rocks.,People are working.,entailment
11321,"Three men, one wearing a white shirt and a cowboy hat, and another wearing a long-sleeve blue shirt, and the other in a long-sleeve black shirt are fist fighting each other.",Three men fight each other.,entailment
11322,Man standing and pointing toward a sign that has Morton Rachofsky realtors' information on it.,A woman pointing at a sign.,contradiction
11323,A man sits on the edge of a wooden bench with two fishing poles behind him.,A man sides on a green painted wooden bench.,neutral
11324,A closeup of a shirtless man rock climbing.,The man is standing at the top of the mountain.,contradiction
11325,A black boy is cutting another black boy's hair with a razor.,A black boy is giving another one a hair cut.,entailment
11326,"A woman with blond-hair, glasses, necklace, and a green and blue floral dress is holding a yellow container.",A blond woman in a floral dress is holding a container.,entailment
11327,Dog with tongue out looking up at a young boy with glasses,The dog is staring at the little boy.,entailment
11328,"A very young adorable baby who has a long-sleeve shirt on that says i am the boss, is crying and upset.",The young baby is smiling and laughing.,contradiction
11329,"People dressed as angels are walking on a street near Pike's Market in Seattle, Washington (the sign in the background).",They masquerade as angels on the streets of a busy marketplace,entailment
11330,A man holding a large chunk of snow over two people on the ground.,The father is going to throw snow on his two kids.,neutral
11331,Five men looking at a topographical map.,the men are blind and are sleeping,contradiction
11332,People standing in mud.,Some people sit on lawnchairs.,contradiction
11333,Workers are taking a break during midday.,Workers are eating sandwiches on break.,neutral
11334,A man in an orange shirt is helping a boy squirt water from a hose into a pond whilst a woman and boy watch.,The man is helping the boy with the hose.,entailment
11335,A person jumping off a rock formation in the desert.,A man is at a nightclub.,contradiction
11336,An Asian person is sitting in the street on a motorbike.,Someone is parking their motorbike in the garage.,contradiction
11337,A guy looking in a microscope.,The man watching a sonogram.,contradiction
11338,An older woman dressed in the garments of an African tribe has her right hand in a cracked brown pot and holds her left hand over another brown pot.,The woman is in Africa.,neutral
11339,A man in a brown jacket standing in front of an open porch door.,A man is standing in front of the porch door.,entailment
11340,A little boy in brown pants is playing on ropes at a park.,There is a little boy who likes the color brown.,neutral
11341,A downhill slalom skier leaning through a turn.,The skier is holding ski poles.,entailment
11342,A skateboarding boy touches his hands to the ground with a long hill in the background.,The boy is outside.,neutral
11343,A woman in a black jacket reaches into her black purse at a vegetable market as a crowd walks behind her.,The market sells organic vegetables.,neutral
11344,"Two ladies, one dressed in purple and one in blue, are playing London Bridges outside with a group of children.",The ladies are young.,neutral
11345,"There are five people working, while two woman are the focus filling cups.","There are five people working, and no one is filling cups.",contradiction
11346,The skier is wearing a yellow jumpsuit and sliding across a yellow rail.,The skier is wearing a jumpsuit.,entailment
11347,A man with sunglasses on his head poses for a picture near the wharf.,Man taking a photo,entailment
11348,"A young man with a painted face, much like that of a clown, looks downward with a sullen stare.",a man with paint on his face looks downward,neutral
11349,A man in jeans is lying on a wooden floor.,A man and woman is holding hands.,contradiction
11350,A swimmer performs the butterfly in a swimming pool.,There is no water in the pool.,contradiction
11351,Two men conducting business over a fruit and vegetable stand.,The men are chopping fruit and vegetables over a counter in a kitchen.,contradiction
11352,A motorcyclist performing a standing wheelie with one foot.,A small duck swims in a quiet pond.,contradiction
11353,Three young people in red shirts with Triple Threat Sports inscribed are at a ballgame.,three young people at a ballgame,entailment
11354,Two buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone.,a woman outside,entailment
11355,"Three men are grouped around the back of a car with its tailgate out, two of the men clothed in yellow uniforms and one in blue.",Three men are swimming in a lake.,contradiction
11356,Several people read by a campfire at night.,There are people outside.,entailment
11357,A man is wearing blue socks and a kilt.,A man wearing blue socks and a green kilt.,neutral
11358,A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,He is sitting at a picnic table outside.,contradiction
11359,girls sitting with their hands on their laps,the girls sit together before school,neutral
11360,A crowd in an auditorium is watching as an older man is having his facial hair trimmed by another man.,A man's facial hair is attacking the crowd.,contradiction
11361,People walking around on a busy sidewalk at night.,Dogs walking around on a busy sidewalk at night.,contradiction
11362,"A tall, dark-haired man in white sport coat and black slacks is walking along a tiled mosaic crosswalk of various colors and designs beside a woman with short, dark hair who is also wearing a white sport coat but with blue jeans.",There is a man wearing a blue sports coat.,contradiction
11363,a little brown dog stands on his hind legs with a red toy in its mouth.,A dog is taking a nap.,contradiction
11364,A young child playing with a toy while laying on the floor.,A teenager is standing in the living room.,contradiction
11365,A man wearing a blue coat and jeans eating a hotdog.,A person eating a hotdog in a mall food court.,neutral
11366,Two puppies play with a red chew toy in a field.,Animals play in a field.,entailment
11367,Students in a classroom of some sort are doing art projects.,Students are working on their art projects in the classroom.,entailment
11368,A young girl sliding down a black pole.,A girl going down the pole.,entailment
11369,a man in a hawaiian shirt is playing with a boy wearing blue.,A man kidnaps a boy.,contradiction
11370,Ensuring that an accurate account of all I see here is appropriately recorded.,Establishing that everything is accurately recorded.,entailment
11371,"A woman wearing a tank top and backpack, looking back.",A woman is looking back through a door.,neutral
11372,A man in a orange vest and black pants works on tracks in a city.,The engineer makes repairs.,neutral
11373,A chef preparing caramel kettle corn.,The chef cuts some steaks.,contradiction
11374,An oddly dressed man pushing a stroller down a sidewalk in a park.,The man is walking his dog on the beach.,contradiction
11375,A man stands at the top of a flight of stairs at the entrance to a stadium.,A man is attending a game at his favorite stadium.,neutral
11376,Two young children are playing with toys.,The children are in a sandbox.,neutral
11377,A person is a riding a bike through a parking lot with dead trees in the background.,The person is riding their bike to a store.,neutral
11378,A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,A woman is skateboarding with her boyfriend.,contradiction
11379,A man stands atop a rocky cliff over the water.,A man is on top of a cliff.,entailment
11380,A girl in a short dress carrying a silver purse looks at food in a bakery.,A female is in a bakery.,entailment
11381,A row of legs and black boots with a boy sitting at the end of the row.,A young boy sits on the ground in a family picture.,neutral
11382,A man and a woman stand facing each other in front of a silver-colored wall.,the people are horny,neutral
11383,A young woman walks down the sidewalk smoking a cigarette.,A woman is on the sidewalk.,entailment
11384,Man in hat and headphones on red camp chair reading.,A man is sitting.,entailment
11385,Woman wearing green jacket taking a picture with a camera.,A woman in red records some video.,contradiction
11386,Two women are kissing in the street as someone stands next to them staring at the ground.,They are outside.,entailment
11387,Two boys sand next to a drinking fountain in a park.,two boys play in a park,neutral
11388,An artist in a black sweater is sculpting large rocks.,A painter paints a house.,contradiction
11389,Two motorcyclists racing neck and neck around a corner.,The motorcyclists are moving fast.,entailment
11390,A man wearing red pants about to reach the ground.,A man wearing a blue shirt sleeping underneath a tree.,contradiction
11391,A photographer is taking photos of flowers.,A photographer is crafting his next book.,neutral
11392,Two kids smiling in front of the computer,The kids are in front of a computer.,entailment
11393,"A man sits on a beach wearing swim trunks and a lei, holding a blue umbrella over his head.",The man is sitting,entailment
11394,A blond girl with a ponytail an glasses listens to earphones and carries a backpack.,A blond girl is having a conversation with her friends,contradiction
11395,"A boy in a blue, yellow, and orange shirt holding his arms out from his sides.",He is wearing a multicolored shirt,entailment
11396,Girl is blowing to a butterfly.,The girl blows kisses to a butterfly.,neutral
11397,Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash,You can't look away from a train wreck.,neutral
11398,Various people hanging around outside of a building.,The people are inside playing soccer.,contradiction
11399,The man does a trick on the fourwheeler.,A guy on an ATV.,entailment
11400,A woman with long hair is holding a yoga mat.,The female is preparing to do some yoga exercises.,neutral
11401,Scuba diver under the water holding small crustacean in his hands.,The diver is exploring a sunken ship.,neutral
11402,A gentleman walking in the rain while holding his bagpipes appears to be late for an event of some sort.,A gentleman walking in the rain walking to a funeral.,neutral
11403,adults performing on a inside stage.,Adults on a stage.,entailment
11404,A person is hanging up pictures of women with a few onlookers watching surrounded by bikes.,No one is hanging up pictures at all.,contradiction
11405,A man is speaking into a microphone with a variety of recording equipment in front of him.,A man is making noise,entailment
11406,A man performs repairs on a public transportation system.,A man fixes a public transit bus.,entailment
11407,Wet brown dog swims towards camera.,The dog is sleeping in his bed.,contradiction
11408,A woman stares at something lighted that three people are holding in front of her.,A woman is staring at a tablet.,neutral
11409,Six women are sitting on a brick bench and wearing purple and matching red and blue hats.,Six women sitting near a brick bench wearing purple and wearing matching red and blue hats outside.,neutral
11410,A young blond girl with a pink shirt on jumps high into the air while kicking her foot out and sticking her tongue out.,A young girl is laying on the ground doing a puzzle.,contradiction
11411,An elderly asian woman presenting food in a tuber ware container.,An elderly women displays food.,entailment
11412,A mountain biker in red is riding on a woodland path.,This man is going uphill,neutral
11413,"A red dog stands in a rocky shore, its feet in the sea.",A dog is standing on the beach.,entailment
11414,A skier in colorful clothes midair in a wintry scene.,The skier is sitting on the bench.,contradiction
11415,Ann older man with a gray beard is cooking in the kitchen.,The man is cooking for his wide.,neutral
11416,A black and white dog runs with its mouth open.,A dog has saliva flying out of its mouth.,neutral
11417,The little boy is looking at a train set.,train set is excited game for kids,neutral
11418,A small boy has gotten into the cabinet and gotten flour and crisco all over himself.,The boy is playing the violin.,contradiction
11419,A man is bent over with his gloved hands in some kind of liquid.,The gloves keep his hands from getting wet.,neutral
11420,A woman and a dog sit on a white bench near a beach.,The woman is running.,contradiction
11421,Four ballet dancers in black costumes are performing on a stage.,people are performing in front of  a large crowd,neutral
11422,A man in a green t-shirt stands at a rail with a woman in a gray t-shirt and a wrist tattoo.,The woman has a wrist tattoo.,entailment
11423,An elderly man wearing a hat and jacket is bicycling down a brick paved path while sunlight streams through autumn trees ahead.,The man is at a desktop computer.,contradiction
11424,A girl with a number seven jersey throws a softball to her teammate.,The girl's jersey had an odd number on it.,entailment
11425,A man in a white shirt stands next to a metal cart with bamboo nearby.,a man selling goods,neutral
11426,"Two foreign women, both wearing black, selling different types of foods.",The women in black are selling a variety of foods.,entailment
11427,A woman in a blue shirt and green hat looks up at the camera.,A woman wearing a blue shirt and green hat looks at the camera,entailment
11428,A man and boy sitting cross-legged on ground inspecting barbecue grill.,The men are standing up looking at fireworks.,contradiction
11429,"Three male and female pairs of dancers are on the stage at the ballet, with other ballerinas in the background.",There are dancers swimming.,contradiction
11430,A man in a black and white suit is juggling rings in the street while spectators are cheering him on.,Some of the spectators are not looking at the man.,neutral
11431,a man walking down a shady street with a shopping bag.,A person is outside.,entailment
11432,The boy in the blue and yellow top is standing with arms outstretched.,A boy is wearing a shirt,entailment
11433,Person doing bicycle jump,A snowboarder performing a 360 flip.,contradiction
11434,"Indoor scene of a woman in yellow with her back to the camera, and a man wearing a bandanna looking at something across the room.",Everybody is looking at their hands.,contradiction
11435,A woman in what appears to be traditional garments is performing a dance.,The woman is dancing.,entailment
11436,The child wearing the green shirt is on the beach talking with some people.,The child is talking to his friend.,neutral
11437,Blond woman wearing red boots with a bland and white jacket walking down the street.,A person walks down a street.,entailment
11438,"Tall man in brown baseball cap, clutching blue and red ice coolers, with a Target store shopping bag sitting on top.",a man is taking a photo of a shark while deep sea diving,contradiction
11439,Two men are engaging in some sort of combat sport.,The men are engaging in a athletic competition,entailment
11440,"Three men wearing red ski attired, skiing in a line.",Some men wearing blue ski jackets are skiing,contradiction
11441,The girl in a pink shirt jumps high over the grass.,A girl is playing.,neutral
11442,A young child in blue sweeps the floors like his parents.,A child doing chores.,entailment
11443,A man is using his computer while seated at a desk.,A woman drinks a beer at her desk.,contradiction
11444,Older man measuring the water line of nearby shore.,A person is measuring the water line.,entailment
11445,An Asian cute girl in an ash color outfit with a bag color bag give a beautiful smile.,A farmer is checking for eggs under his chickens.,contradiction
11446,a woman with a red cap is fishing in the river.,There is a woman in a red cap.,entailment
11447,Overlooking a street with a sign above shops that states Welcome To Golden.,"The shop sign says  ""Welcome to Golden""",entailment
11448,"One man, in a blue jacket, is sitting in the rain under a green umbrella.",The jacket and umbrella are the same color.,contradiction
11449,A person dressed as Batman poses for a picture.,a person is about to take a shower,contradiction
11450,A couple taking a picture together smiling with sunglasses appropriate for the very sunny weather captured by the photographer.,The couple with sunglasses on are walking on the beach.,contradiction
11451,Two swimmers are fighting for a ball on a water sport.,Two people playing for a competition.,neutral
11452,Woman in red shirt and sunglasses gives candy to her daughter who is wearing a crown.,A woman gives candy to a girl.,entailment
11453,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.",A man plays the accordion alone.,contradiction
11454,"Two foreign women, both wearing black, selling different types of foods.",two women sell food,entailment
11455,A man running into a pool of water at a track and field event.,A black man is competing in a triathlon.,neutral
11456,Three tan dogs run after a tennis ball.,three dogs are sleeping,contradiction
11457,A closeup of a shirtless man rock climbing.,A guy is climbing up a cliff.,neutral
11458,The brown dog is standing on the beach as the waves lap up around its feet.,The dog is digging a hole in the sand on the beach.,contradiction
11459,A dog under a sheet.,The dog is an animal.,entailment
11460,A man in a white t-shirt is crossing the sidewalk.,The man is crossing the street to get to his job.,neutral
11461,Three people dressed as clowns are walking down a busy highway.,Three clowns are sleeping on the highway.,contradiction
11462,"A closeup of a child's face eating a blue, heart shaped lollipop.",A child enjoying some candy.,entailment
11463,A couple holding hands walks down a street.,There are people sitting on the side of the road.,contradiction
11464,A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,A man photographs Tony Hawk skateboarding.,neutral
11465,That lady is pointing at her clothes in the dryer.,the woman backflips in the air,contradiction
11466,A family opening up their Christmas presents.,A group of individuals are opening gifts.,entailment
11467,A woman in a green t-shirt speaks into a microphone.,There is a woman in a green t-shirt.,entailment
11468,A man walks under a sign advertising a beauty parlor affixed to a dilapidated building.,A man is walking outside.,entailment
11469,"A man at the beach holding a pail, standing next to a child.",A man and child are outside.,entailment
11470,"A dancer, with both arms and both legs spread, leaps into the air.",boy eats gummy worms,contradiction
11471,A man wearing a prison jumpsuit is having his picture taken,A prisoner is posing for a picture.,entailment
11472,A barefoot woman reads a book along the water.,A woman is by a lake with her shoes next to her.,neutral
11473,"A young women with long brown hair looks to the left and wears a blue ""Hollister"" shirt.",A woman is looking down at a stain on her shirt.,contradiction
11474,Three men and one woman in a band on a stage.,The band was great!,neutral
11475,A woman wearing gold jewelry weaves a beautiful piece.,A woman is wearing a silver bracelet and brushing her teeth.,contradiction
11476,a toddler in a brown sweater is running along a path next to the grass.,The toddler is wearing a red sweater.,contradiction
11477,Five people sitting outside playing a game of cards.,The five people are playing tug-of-war in the muddy field.,contradiction
11478,Three taxis have been pulled over.,Three taxis are on the street.,entailment
11479,Several individuals are in pool surrounded by fog.,The people are young.,neutral
11480,A woman is playing guitar on stage.,A girl is playing the drums on the floor,contradiction
11481,A man wearing a white shire shirt and hate is riding a bucking horse in a rodeo.,A man is riding in his first rodeo.,neutral
11482,A person is skijoring with a dog in the mountains.,A man runs to the deli.,contradiction
11483,A man in a suit looking down at a podium in a dinning restaurant.,A business man was about to give a speech at the benefit dinner.,neutral
11484,"A man is in the kitchen cutting up chicken and vegetables on the counter, preparing a meal.",A man preps food.,entailment
11485,A dog jumping at the beach.,People chasing a tiger.,contradiction
11486,A black dog with a red collar sitting in the sand.,The red collar around the dog is a tracking device for the owner.,neutral
11487,A woman with a colorful headscarf is walking down the street.,A woman walking outside.,entailment
11488,A man wearing a blue coat and red scarf cocks back his arm while holding a stick on the beach.,the man is wearing a sweatshirt,contradiction
11489,A woman in jeans and a woman in white pants use a telescope.,The women are using a telescope.,entailment
11490,a child is pushing another kid in a wheeler dressed in a red top and wearing a cap.,The kids are pretending they are in a race.,neutral
11491,A black and white agility dog weaving between poles.,a dog doing agility training.,neutral
11492,A group of men in festive costumes dancing in a parade.,The men are gay.,neutral
11493,People walk around at a carnival where large stuffed animals are on display.,Two cats hissing at each other.,contradiction
11494,Several people are dancing together in sync.,man and woman dancing together.,neutral
11495,A woman in a red jacket is helping a little boy in green pants open an easel.,Miss. Monroes is helping little Billy open an easel.,neutral
11496,A guy wearing a dark blue shirt is playing pool.,He is practicing for a tournament.,neutral
11497,A waterskiing man on something similar to a snowboard perches on a rail obstacle with just the tip of the board.,A waterskiing man is on a large rail obstacle.,neutral
11498,Two girls giving the peace sign.,The girls are pretending to be hippies from the 1960's.,neutral
11499,Baseball players are playing on a field in a stadium filled with people.,Baseball players are playing with a stadium of people watching.,entailment
11500,Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash,There is a motor vehicle accident,entailment
11501,A motorcyclist drives up the side of a green mountain while another bike remains stationary.,A motorcylist is driving.,entailment
11502,A man wearing a black knit hat with a green strip and a blue jacket is standing on a ladder while a woman in a red jacket and teal hat steadies the ladder.,man on ladder,entailment
11503,Woman with green sweater and sunglasses smiling,A woman is smiling because she just won the lottery.,neutral
11504,A man sites on a bench waiting to shoeshine.,There are no shoes.,contradiction
11505,"Farm workers harvest celery on a bright, sunny day.",The celery is big,neutral
11506,Four old adults stand around a bathtub while a toddler is taking a bath.,the boy was listening,neutral
11507,An elderly man wearing a hat and jacket is bicycling down a brick paved path while sunlight streams through autumn trees ahead.,The elderly man is outdoors.,entailment
11508,Young lady dressed in black shorts and light blue shirt sitting outside at a public table looking at a picture on her camera with her left hand on her face.,A lady is taking pictures of the table.,neutral
11509,person in orange clothing lying on a wall,The prisoner is laying on a wall in the prison yard.,neutral
11510,A group of cats sit in the grass.,A dog sleeps in the grass.,contradiction
11511,A young asian girl is sliding down a pole on outdoor playground equipment.,A young asian girl is playing on the playground and slid down a pole,entailment
11512,Young lady dressed in black shorts and light blue shirt sitting outside at a public table looking at a picture on her camera with her left hand on her face.,A lady looks at her phone.,contradiction
11513,A person in red sitting on a beach.,The person is going to get into the water.,neutral
11514,A woman and a few children in an alleyway in between a vehicle and a fence.,Several people in an alleyway.,entailment
11515,A man in blue browses a book as he works his stand.,The man wears a blue outfit that is specifically for his work.,neutral
11516,Two dogs chase another dog that has a ball.,The dogs all want the same ball.,entailment
11517,A man gets ready to throw a stick at the beach.,A man gets ready to throw a stick.,entailment
11518,A young lady being comforted by a man after she has seen something sad and it has made her cry.,The woman is laughing.,contradiction
11519,"Women sitting at a bar, two drinks on top of the bar with string lights in the background.",Women at the bar are drinking vodka sprites.,neutral
11520,a man with a white covering is walking up a flight of stairs.,A human walks up some stairs.,entailment
11521,Two females are looking at a notebook in a lab.,To girls are looking at something.,entailment
11522,Little girl in a blue and yellow plaid outfit and blue hat is running along the trail.,A girl is running downhill on the trail.,neutral
11523,A man and young boy pulling together a grill.,Two people are taking apart a grill.,contradiction
11524,Two buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone.,The women is not on her phone.,contradiction
11525,People looking up at the sky at something.,"Hearing screaming, the soccer players look up just in time to see the flaming hot air balloon hit the water tower.",neutral
11526,A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll.,The girl does not have a bed.,neutral
11527,Children in white and blue uniforms are sitting at their red desks in their green classroom.,They are in a religious school.,neutral
11528,A lady wearing a blue print shirt and green head cover smiles for the camera.,A lady wearing a blue shirt.,entailment
11529,A person aquestrian horse jumping over a wooden fence.,A person kills a horse to send it to a glue factory.,contradiction
11530,"A group of boaters in a village fish in collection of meat to feast a large group festival which will take place in the middle of these beautiful green mountains, along side of this lake.",The feast is occurring at a catering hall.,contradiction
11531,A man in a white tank top using a laptop sitting next to a tall pillar with a statue on top of it.,A man is working on his next book in a statue park.,neutral
11532,A young man doing a trick on a skateboard down the stairs while being photographed.,A young man roller blades across a ramp while being photographed.,contradiction
11533,A small black and brown dog is standing in the snow.,A dog is outside in the snow.,entailment
11534,A lady painting on a public wall!,The woman was painting.,entailment
11535,Kids play in a school yard,Kids are playing in a gym.,contradiction
11536,Bicyclists waiting at an intersection.,A person on a bike is near a street.,entailment
11537,The little girl with the white dress is smiling in the direction of the camera.,The little girl is frowning at the camera.,contradiction
11538,A golden colored dug prances in the grass.,A dog is in the grass.,entailment
11539,The person in the red is on a bike.,The man in the red is on a bike,neutral
11540,An African American man in a brown shirt is singing on a stage.,A gospel singer practicing for a show.,neutral
11541,A man is loading a washing machine.,A man washes his work clothes.,neutral
11542,A man riding a dirt bike,A guy is driving a dirt bike.,entailment
11543,"An African American man, wearing a sweatshirt and coat, walking in a city.",A man is climbing buildings like a spider.,contradiction
11544,"Six older ladies, wearing matching red and purple hats, sit outside on a bench made from brick.",Old men go to the baseball game.,contradiction
11545,A boy is shaving a African American's hair in a home setting he has clothing over him so he does n't get hair on himself.,An African American is sitting at the barbershop.,contradiction
11546,"Two girls looking down at something, one is smiling.",Two girls run screaming away from a snake.,contradiction
11547,Motorcycle stunt performer prepares for his next trick as the crowd looks on.,Two beetles on the floor of a restaurant.,contradiction
11548,A man in a suit is holding a frying pan.,The man is juggling.,contradiction
11549,Seven people walking across a bridge.,There are people on a bridge,entailment
11550,"A boy in a blue, yellow, and orange shirt plays outside.",A boy in a shirt plays outside.,entailment
11551,A lady in a purple shirt is painting a picture of a person on a curved wall.,A lady painting a picture of a famous person.,neutral
11552,The little Asian girl has fun with party favors.,The little girl plays with party favors.,entailment
11553,Toddler with milk around his mouth.,The toddler has icecream around his mouth.,contradiction
11554,A bull charges at a man within a stadium while an audience watches.,Onlookers view a person and an animal in close proximity to each other.,entailment
11555,A man is in a park with three fire sticks in his hand.,A man is putting on a show.,neutral
11556,"A family with a baby, the father is wearing a save the children sign.",Three adults are pictured.,contradiction
11557,"Four kids climb a snowy hill, one struggles.",kids are climbing a hill covered with snow,entailment
11558,Two very young boys and an adult are playing with big preschool Legos and a red dish-shaped play cushion that's filled with balls on a white carpet in front of a gray couch.,Two boys and an adult are playing on a white carpet.,entailment
11559,A man in a black head wrap is standing against a blue wall.,A person is wearing a head wrap.,entailment
11560,A man poses outside of some buildings.,A man is at photo shoot is modeling outside of a building.,neutral
11561,Fans are cheering at a performance.,The performance has gotten the fans cheering.,entailment
11562,A man is riding a bull in a rodeo.,A man is riding a bull in a rodeo for the world record.,neutral
11563,Lady wearing a green work helmet and holding a bag.,The woman has a blue bag.,neutral
11564,A fuzzy white lap dog runs along a rocky beach.,A dog chases birds on the beach.,neutral
11565,Four young girls are at a table eating a meal outside on a sunny day.,The girls are eating grilled cheese sandwiches.,neutral
11566,A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.,A man sits in front of a set up chess game.,entailment
11567,"A middle-aged man in a business suit is seated at a bus stop shelter, with Hispanic writing showing on the shelter's sign.",The man missed his bus.,neutral
11568,"A woman with brown hair, wearing sunglasses asking a asian gentleman for directions.",A woman challenges her karate instructor to a fight.,contradiction
11569,Two pale dogs run in grass.,Animals running,entailment
11570,"this Child is in a ClassRoom, finished for the day, maybe",A child is in the classroomm.,entailment
11571,Three men are compacting soil in preparation to pour a concrete slab.,Three men are working outside.,entailment
11572,Two men are sparring and one is kicking a board.,Two women fight with rubber chickens,contradiction
11573,Two women wearing white are walking.,A women are eating in Restaurant.,contradiction
11574,A nurse holding a needle in a hospital.,A nurse is returning home from work.,contradiction
11575,A woman on a swing is wearing one shoe.,The woman lost her other shoe and cant find it,neutral
